Name,Label,MQ2_1,MQ4_1,MQ6_1,MQ9_1,MQ135_1,MQ136_1,MQ137_1,MQ138_1
SRN2_1,1,0.127871892,0.151321885,0.256515923,0.18424848,0.11359173,0.144374824,0.13553885,0.209771582
SRN2_1,1,0.12903027,0.152224554,0.257895208,0.184851021,0.115279816,0.140494074,0.133548301,0.204981846
SRN2_1,1,0.128333583,0.152224554,0.256515923,0.190195971,0.112574133,0.130456674,0.133780472,0.209503994
SRN2_1,1,0.129732064,0.15378766,0.256975349,0.189424355,0.114432126,0.133971879,0.133780472,0.206042671
SRN2_1,1,0.126841193,0.151065198,0.257664992,0.189424355,0.113220483,0.128405312,0.136966971,0.207105229
SRN2_1,1,0.127297905,0.151450415,0.259048811,0.186364602,0.114619887,0.128180009,0.141120548,0.209503994
SRN2_1,1,0.125596375,0.151065198,0.257435279,0.191280986,0.114057778,0.126616965,0.136608066,0.203131246
SRN2_1,1,0.127756788,0.152873501,0.259973708,0.183048543,0.115279816,0.144374824,0.134246538,0.204981846
SRN2_1,1,0.12903027,0.15093704,0.257664992,0.180816519,0.114996498,0.141258925,0.134949425,0.204717722
SRN2_1,1,0.130557261,0.155769899,0.258586866,0.18379786,0.115563972,0.140875841,0.136966971,0.208703829
SRN2_1,1,0.131868345,0.154181588,0.258586866,0.186212926,0.116134714,0.138232592,0.136012716,0.210574346
SRN2_1,1,0.132470166,0.156974662,0.261831059,0.189424355,0.118548529,0.134330214,0.136727601,0.207637807
SRN2_1,1,0.130913106,0.155903154,0.26229653,0.181855222,0.115469169,0.130687245,0.138050809,0.214334432
SRN2_1,1,0.131389544,0.158191101,0.265102959,0.188501798,0.115469169,0.131382147,0.138901502,0.215683629
SRN2_1,1,0.131748389,0.156303939,0.264399211,0.188501798,0.115563972,0.134330214,0.140128648,0.211377975
SRN2_1,1,0.131748389,0.158191101,0.264868208,0.182600374,0.115090798,0.141515145,0.140747545,0.210841934
SRN2_1,1,0.130202757,0.157109214,0.263229488,0.186668691,0.113684772,0.14280547,0.140252158,0.20897055
SRN2_1,1,0.132590951,0.159694066,0.263696974,0.192683812,0.114338414,0.141258925,0.143640831,0.217849446
SRN2_1,1,0.136034932,0.161493659,0.263696974,0.189116346,0.114807983,0.134930281,0.143386163,0.216766104
SRN2_1,1,0.135162685,0.159145385,0.262996248,0.188348406,0.114057778,0.136874399,0.145052154,0.213257152
SRN2_1,1,0.134544266,0.158055344,0.263931221,0.185757896,0.11359173,0.14280547,0.144023958,0.214334432
SRN2_1,1,0.131988428,0.156705928,0.264868208,0.190815174,0.113498771,0.138606109,0.146220582,0.21703629
SRN2_1,1,0.135535575,0.158191101,0.262996248,0.189424355,0.113313106,0.140494074,0.152944311,0.222755223
SRN2_1,1,0.1347912,0.159145385,0.262763009,0.185455277,0.110840951,0.140748424,0.15020633,0.21703629
SRN2_1,1,0.134544266,0.156840202,0.263463231,0.187278093,0.111112533,0.138981012,0.146481849,0.215953815
SRN2_1,1,0.135038708,0.156036595,0.264633458,0.184549628,0.110750591,0.144903141,0.142499475,0.211109522
SRN2_1,1,0.132590951,0.155903154,0.264633458,0.185152904,0.111749327,0.137243063,0.145569889,0.212988699
SRN2_1,1,0.134421055,0.158462986,0.265807211,0.187888966,0.110299965,0.134689866,0.143640831,0.214873938
SRN2_1,1,0.132228978,0.154840913,0.266513478,0.190815174,0.108429985,0.134930281,0.146090098,0.212719379
SRN2_1,1,0.132470166,0.155636737,0.268876096,0.195516907,0.11047993,0.133971879,0.14595984,0.20897055
SRN2_1,1,0.13331892,0.156036595,0.268402565,0.188962464,0.110389906,0.13421063,0.143896099,0.208703829
SRN2_1,1,0.133684915,0.157109214,0.267929538,0.188042113,0.111384954,0.136507052,0.143386163,0.20897055
SRN2_1,1,0.131868345,0.155370968,0.268639331,0.191747533,0.109405,0.137613045,0.14376839,0.209771582
SRN2_1,1,0.131988428,0.158872018,0.270062947,0.19050545,0.106682218,0.13421063,0.145699772,0.209503994
SRN2_1,1,0.131509053,0.157109214,0.27077677,0.192996967,0.10781465,0.133140686,0.142625684,0.212182471
SRN2_1,1,0.133075689,0.155238176,0.268402565,0.196310576,0.110299965,0.13278651,0.142121672,0.210841934
SRN2_1,1,0.13344079,0.159008609,0.270062947,0.195042274,0.109405,0.133022488,0.141369967,0.210306758
SRN2_1,1,0.133075689,0.156840202,0.266278223,0.191903375,0.112758374,0.13421063,0.140128648,0.212450925
SRN2_1,1,0.134052314,0.157648999,0.268639331,0.193153544,0.112390228,0.136629339,0.143259054,0.215143257
SRN2_2,1,0.130583892,0.089759749,0.224694499,0.052231,0.090744884,0.069095856,0.138071364,1.026374886
SRN2_2,1,0.12695234,0.090494255,0.226176446,0.052301618,0.091345945,0.06821935,0.138987826,1.019022292
SRN2_2,1,0.129988797,0.089597572,0.226176446,0.052443303,0.089952829,0.066517341,0.139333326,1.039325385
SRN2_2,1,0.127528788,0.089759749,0.225805098,0.053088742,0.090051253,0.067205563,0.140725525,1.020858405
SRN2_2,1,0.126608117,0.092662152,0.225619737,0.053233954,0.088304082,0.066517341,0.140143406,1.019022292
SRN2_2,1,0.122792855,0.094638933,0.225064281,0.053016383,0.091750013,0.06728273,0.138414172,1.022694518
SRN2_2,1,0.121917456,0.095516322,0.225249329,0.052160555,0.089268338,0.067051677,0.137843403,1.021776462
SRN2_2,1,0.123454923,0.095781689,0.224325343,0.052800276,0.089658496,0.064084653,0.139564173,1.020858405
SRN2_2,1,0.127992492,0.096137106,0.224694499,0.053306797,0.090944562,0.064372171,0.140725525,1.019940349
SRN2_2,1,0.126493688,0.095164048,0.225064281,0.054193922,0.091044672,0.066745525,0.138299806,1.023612574
SRN2_2,1,0.124010232,0.094638933,0.2239565,0.054722714,0.091547622,0.066441539,0.140608851,1.022694518
SRN2_2,1,0.122682978,0.094813543,0.224509765,0.054570769,0.091547622,0.066593279,0.139679789,1.030063397
SRN2_2,1,0.121158233,0.094988552,0.223404175,0.054419516,0.0895607,0.067904906,0.140375984,1.022694518
SRN2_2,1,0.125469749,0.096853381,0.222303283,0.054044387,0.089952829,0.066290346,0.140375984,1.018106271
SRN2_2,1,0.122682978,0.100641979,0.220660398,0.053821352,0.091044672,0.065468218,0.139911405,1.031911723
SRN2_2,1,0.121482812,0.099605688,0.221937258,0.053452989,0.08679369,0.064013085,0.140375984,1.020858405
SRN2_2,1,0.121591317,0.099699276,0.222303283,0.054044387,0.087733068,0.066821873,0.141076219,1.022694518
SRN2_2,1,0.12224478,0.099792998,0.221389316,0.054570769,0.088977376,0.064013085,0.140608851,1.023612574
SRN2_2,1,0.122682978,0.099792998,0.220842627,0.053895532,0.088208513,0.065690862,0.140959161,1.034688284
SRN2_2,1,0.120405183,0.100169123,0.221024544,0.053969873,0.087073912,0.066290346,0.142963872,1.017190251
SRN2_2,1,0.119658369,0.101117976,0.221024544,0.054419516,0.086422182,0.065914695,0.143919097,1.019940349
SRN2_2,1,0.122573226,0.100169123,0.221389316,0.054798957,0.08801789,0.068536057,0.141193278,1.020858405
SRN2_2,1,0.122135526,0.097395355,0.221571859,0.05518279,0.091851465,0.067670536,0.140492369,1.044909041
SRN2_2,1,0.125356692,0.094464765,0.221207087,0.054951962,0.087073912,0.067051677,0.142726293,1.017190251
SRN2_2,1,0.120084407,0.093172399,0.220478481,0.055260093,0.08878421,0.065246726,0.141310529,1.021776462
SRN2_2,1,0.118812279,0.093514672,0.21920851,0.053969873,0.089074201,0.065394251,0.139911405,1.017190251
SRN2_2,1,0.116525504,0.092324126,0.219389487,0.054193922,0.085869363,0.066898338,0.141193278,1.028217106
SRN2_2,1,0.118287401,0.090658555,0.220478481,0.054495056,0.084869576,0.064228158,0.142963872,1.021776462
SRN2_2,1,0.117661626,0.089355126,0.219752067,0.054646655,0.087449647,0.064734359,0.143201933,1.01627423
SRN2_2,1,0.119023053,0.088632922,0.218846868,0.054344149,0.084599921,0.065468218,0.142844986,1.020858405
SRN2_2,1,0.117765641,0.088632922,0.21920851,0.05510567,0.08568628,0.064734359,0.144519972,1.019940349
SRN2_2,1,0.119764691,0.087839607,0.21920851,0.055885002,0.086053046,0.065026385,0.143082855,1.022694518
SRN2_2,1,0.118392165,0.087133643,0.219570777,0.056201871,0.086886945,0.06466168,0.14488192,1.019022292
SRN2_2,1,0.119552171,0.086127176,0.219933358,0.055963942,0.089463074,0.065616524,0.142963872,1.022694518
SRN2_2,1,0.120619698,0.085897076,0.218305189,0.055493065,0.089854546,0.066441539,0.144399547,1.039325385
SRN2_2,1,0.117143421,0.087918505,0.217224962,0.05510567,0.086237329,0.067128551,0.143559938,1.020858405
SRN2_2,1,0.118287401,0.089274503,0.217584411,0.055571095,0.086700606,0.064228158,0.142489194,1.017190251
SRN2_2,1,0.120191166,0.093514672,0.216686413,0.055649298,0.085503768,0.062468942,0.14178059,1.020858405
SRN2_2,1,0.118182825,0.098124551,0.215791547,0.057170588,0.085231115,0.062468942,0.144159081,1.038397151
SRN2_2,1,0.11849699,0.099512232,0.217764449,0.056844612,0.086980343,0.064807176,0.143679593,1.025452759
SRN2_2,1,0.117246813,0.100641979,0.217944487,0.057170588,0.088591702,0.063374403,0.144159081,1.023612574
SRN2_2,1,0.114898364,0.101597116,0.217764449,0.057748568,0.091547622,0.065765336,0.140027406,1.024532667
SRN2_2,1,0.117143421,0.10443956,0.217944487,0.058251791,0.089074201,0.063728025,0.140842295,1.03098756
SRN2_2,1,0.114596546,0.103644431,0.21848554,0.058591347,0.089658496,0.064807176,0.140027406,1.024532667
SRN2_2,1,0.113697326,0.099886852,0.217404686,0.057665408,0.088113116,0.064807176,0.144159081,1.020858405
SRN2_2,1,0.115911827,0.095076256,0.21848554,0.057915498,0.084689663,0.061989511,0.14178059,1.018106271
SRN2_2,1,0.116218135,0.092408466,0.217944487,0.057999269,0.087073912,0.062125914,0.143082855,1.033762085
SRN2_2,1,0.115403661,0.091153978,0.217764449,0.057665408,0.087355506,0.063799105,0.141662859,1.019022292
SRN2_2,1,0.114797654,0.091403017,0.217224962,0.056925812,0.085231115,0.062400106,0.140959161,1.024532667
SRN2_2,1,0.113996026,0.091319871,0.217944487,0.0570888,0.086145102,0.064156357,0.14225248,1.022694518
SRN2_2,1,0.114195763,0.091071142,0.217045237,0.056763608,0.084779548,0.061650502,0.141310529,1.039325385
SRN2_2,1,0.114195763,0.090658555,0.217764449,0.056844612,0.086607636,0.062676132,0.142370789,1.01627423
SRN2_2,1,0.113201632,0.091403017,0.217224962,0.057007208,0.084689663,0.061989511,0.142963872,1.021776462
SRN2_2,1,0.11530239,0.093001903,0.217224962,0.057252561,0.083534041,0.062606945,0.14178059,1.024532667
SRN2_2,1,0.113399561,0.092324126,0.217944487,0.057499677,0.084153353,0.063374403,0.140725525,1.034688284
SRN2_2,1,0.114797654,0.093172399,0.217045237,0.058506147,0.08878421,0.061921494,0.139679789,1.020858405
SRN2_2,1,0.113697326,0.094377858,0.216328216,0.057915498,0.088880722,0.061650502,0.142489194,1.019022292
SRN2_2,1,0.112905613,0.095959176,0.217224962,0.058506147,0.088113116,0.062194301,0.141427876,1.023612574
SRN2_2,1,0.114095864,0.096048075,0.218666204,0.058506147,0.08632967,0.062676132,0.142726293,1.018106271
SRN2_2,1,0.115606578,0.096943385,0.21920851,0.059367577,0.084689663,0.061381304,0.142726293,1.019022292
SRN2_2,1,0.11530239,0.096673593,0.219027532,0.059718107,0.084331551,0.062606945,0.144038945,1.018106271
SRN2_2,1,0.114395936,0.097576957,0.220660398,0.059894674,0.085231115,0.064300116,0.142134363,1.015360245
SRN2_2,1,0.114797654,0.09721424,0.221024544,0.060700184,0.086145102,0.064300116,0.144399547,1.017190251
SRN2_2,1,0.113896376,0.096853381,0.220842627,0.061247362,0.08726148,0.066290346,0.144761111,1.021776462
SRN2_2,1,0.113102855,0.097123837,0.221754715,0.060972742,0.088591702,0.063304045,0.146218427,1.019022292
SRN2_2,1,0.114898364,0.098124551,0.223036898,0.061247362,0.088113116,0.061515679,0.148313457,1.019940349
SRN2_2,1,0.115505057,0.098953929,0.222669934,0.061064051,0.08248804,0.061853575,0.149437296,1.034688284
SRN2_2,1,0.115809994,0.100641979,0.2239565,0.061247362,0.084779548,0.061650502,0.148437826,1.012618289
SRN2_2,1,0.116320529,0.100832033,0.225064281,0.062461836,0.086422182,0.063941635,0.148936551,1.013532274
SRN2_2,1,0.114697069,0.100074915,0.225064281,0.062177993,0.088113116,0.063233804,0.1506982,1.013532274
SRN2_2,1,0.113896376,0.100074915,0.225249329,0.061247362,0.087167625,0.065616524,0.150192261,1.039325385
SRN2_2,1,0.113300534,0.100169123,0.224694499,0.061155592,0.086237329,0.064372171,0.150066161,1.019022292
SRN2_2,1,0.115403661,0.100927214,0.224879234,0.060700184,0.085412741,0.063515489,0.148811701,1.018106271
SRN2_2,1,0.114898364,0.103053649,0.221754715,0.061155592,0.083358327,0.063728025,0.152614036,1.022694518
SRN2_2,1,0.113300534,0.10217626,0.223772392,0.061247362,0.084153353,0.064372171,0.152356834,1.031911723
SRN2_2,1,0.112610529,0.102760006,0.224325343,0.060881663,0.084331551,0.064156357,0.149688438,1.020858405
SRN2_2,1,0.112512376,0.103446988,0.224140609,0.061064051,0.081886836,0.062468942,0.149311966,1.019022292
SRN2_2,1,0.112218664,0.103446988,0.222669934,0.061247362,0.083270698,0.062954032,0.148811701,1.015360245
SRN2_2,1,0.111053544,0.102955635,0.222303283,0.061802898,0.085777765,0.061180572,0.151460956,1.032835887
SRN2_2,1,0.112610529,0.101022529,0.222486452,0.062083859,0.087638442,0.05916328,0.149437296,1.012618289
SRN2_2,1,0.11241441,0.098768787,0.223036898,0.062366975,0.088880722,0.063233804,0.148686948,1.018106271
SRN2_2,1,0.111537078,0.097576957,0.222486452,0.061247362,0.087073912,0.064300116,0.150066161,1.020858405
SRN2_2,1,0.109523997,0.096315477,0.222486452,0.061524081,0.085140516,0.061921494,0.145487604,1.032835887
SRN2_2,1,0.10999905,0.095693101,0.22322038,0.061709721,0.087449647,0.063163681,0.147569938,1.017190251
SRN2_2,1,0.111150014,0.096404862,0.221754715,0.062366975,0.088495676,0.065026385,0.147323125,1.020858405
SRN2_2,1,0.110668601,0.096494336,0.223404175,0.062556938,0.086145102,0.061718069,0.145609088,1.017190251
SRN2_2,1,0.110957137,0.096226225,0.222303283,0.06274788,0.088304082,0.063728025,0.149437296,1.04211416
SRN2_2,1,0.112512376,0.097033567,0.222669934,0.063229559,0.088977376,0.062814838,0.146708207,1.018106271
SRN2_2,1,0.112610529,0.097395355,0.223772392,0.063132727,0.08632967,0.061180572,0.147199814,1.014446259
SRN2_2,1,0.112120947,0.098768787,0.22322038,0.06284372,0.085961133,0.063304045,0.148189185,1.017190251
SRN2_3,1,0.286831545,0.273844718,0.327617862,0.233952583,0.270293711,0.188766784,0.258163641,0.21723856
SRN2_3,1,0.293187156,0.276582228,0.326777691,0.234346023,0.270521689,0.191634502,0.259445944,0.218545597
SRN2_3,1,0.28761585,0.275756858,0.32621887,0.234542926,0.266229866,0.18843321,0.259660475,0.215414883
SRN2_3,1,0.284496281,0.274661896,0.325661406,0.234542926,0.269611142,0.18994076,0.26138361,0.214894993
SRN2_3,1,0.283723511,0.274934998,0.325383159,0.234937097,0.269838437,0.189268736,0.262033179,0.215414883
SRN2_3,1,0.282953522,0.274934998,0.324550162,0.233952583,0.271207158,0.190109239,0.262467493,0.216456288
SRN2_3,1,0.282697507,0.275482479,0.323719686,0.234542926,0.269384187,0.189268736,0.261816475,0.216977803
SRN2_3,1,0.28244177,0.275482479,0.321792314,0.233559508,0.270066074,0.188100233,0.261167448,0.21619553
SRN2_3,1,0.280154179,0.276031556,0.321792314,0.233559508,0.269611142,0.190615869,0.26138361,0.215935585
SRN2_3,1,0.278893981,0.275208632,0.321792314,0.233363336,0.275131588,0.193003727,0.262684741,0.216456288
SRN2_3,1,0.278893981,0.277134496,0.321244351,0.232970992,0.275831392,0.190446793,0.263120322,0.21723856
SRN2_3,1,0.277142324,0.277411215,0.320970758,0.232383937,0.27212436,0.193003727,0.265310357,0.217760887
SRN2_3,1,0.280913883,0.279079829,0.320151722,0.232579379,0.273738636,0.193175788,0.265971695,0.218284027
SRN2_3,1,0.279649099,0.281893514,0.319879485,0.231993054,0.278416281,0.192660202,0.266192563,0.217499318
SRN2_3,1,0.274911717,0.280200431,0.3185216,0.230045946,0.276533414,0.190615869,0.265310357,0.21619553
SRN2_3,1,0.272217726,0.279079829,0.317980617,0.230240291,0.27143616,0.19197554,0.266413612,0.216456288
SRN2_3,1,0.272461232,0.280763125,0.317440604,0.228690641,0.270521689,0.19197554,0.266856435,0.217499318
SRN2_3,1,0.270762946,0.281610305,0.315827546,0.228304507,0.275364686,0.19112429,0.266856435,0.218022457
SRN2_3,1,0.269798792,0.280481618,0.315024797,0.228497757,0.270978498,0.191294162,0.266192563,0.217499318
SRN2_3,1,0.266223483,0.281327522,0.314490989,0.228883891,0.26712642,0.191294162,0.267078208,0.218022457
SRN2_3,1,0.26364096,0.281893514,0.31422457,0.229077506,0.272814779,0.193866122,0.267744615,0.21723856
SRN2_3,1,0.258573622,0.280481618,0.313958344,0.229270755,0.273276195,0.195781385,0.269307529,0.218284027
SRN2_3,1,0.242636228,0.281610305,0.313692507,0.229270755,0.273045316,0.193175788,0.268859818,0.218545597
SRN2_3,1,0.239312346,0.281610305,0.313692507,0.22946437,0.269611142,0.19595673,0.270205485,0.216717045
SRN2_3,1,0.237672018,0.282177149,0.313692507,0.229657985,0.270293711,0.193520607,0.269756145,0.215935585
SRN2_3,1,0.236451154,0.282177149,0.312631677,0.229270755,0.273738636,0.194907744,0.267744615,0.216977803
SRN2_3,1,0.239931118,0.2830305,0.313692507,0.229270755,0.268252318,0.195781385,0.267078208,0.216717045
SRN2_3,1,0.23726423,0.285036368,0.313161607,0.230045946,0.268478248,0.195431291,0.267967293,0.21723856
SRN2_3,1,0.235439744,0.285613213,0.312631677,0.229077506,0.272354215,0.197367153,0.269083583,0.218022457
SRN2_3,1,0.232437896,0.284174187,0.311311989,0.227919104,0.273276195,0.196132274,0.268636415,0.21619553
SRN2_3,1,0.23303443,0.285036368,0.311311989,0.228304507,0.271665333,0.193693265,0.268859818,0.21723856
SRN2_3,1,0.230856499,0.284174187,0.311311989,0.228304507,0.270978498,0.192146407,0.267744615,0.218545597
SRN2_3,1,0.231250528,0.28446112,0.310523396,0.229270755,0.273507245,0.193520607,0.269083583,0.218022457
SRN2_3,1,0.227927481,0.285036368,0.310523396,0.230240291,0.273738636,0.197013279,0.270430698,0.217760887
SRN2_3,1,0.227154155,0.286191865,0.309737323,0.228690641,0.275131588,0.196308116,0.269756145,0.218545597
SRN2_3,1,0.231843309,0.288816815,0.311839011,0.230240291,0.272584412,0.198255423,0.27133318,0.218545597
SRN2_3,1,0.232239422,0.287645892,0.310261049,0.22946437,0.271207158,0.195781385,0.272012441,0.219068736
SRN2_3,1,0.234233195,0.287645892,0.309475751,0.229077506,0.273045316,0.193520607,0.27133318,0.220642216
SRN2_3,1,0.235641553,0.289699636,0.309214567,0.230045946,0.272584412,0.195082094,0.271559299,0.221168605
SRN2_3,1,0.234433754,0.288523393,0.309737323,0.230823328,0.269157404,0.197721824,0.273376936,0.220379834
SRN2_3,1,0.234233195,0.287937931,0.309214567,0.229657985,0.272354215,0.196484059,0.272921259,0.219068736
SRN2_3,1,0.234233195,0.288230502,0.309214567,0.229270755,0.274666247,0.197190116,0.273149007,0.217499318
SRN2_3,1,0.234835427,0.288523393,0.308432566,0.229657985,0.279126494,0.197899458,0.274062351,0.219068736
SRN2_3,1,0.235843641,0.289404937,0.308692975,0.230434271,0.282229964,0.198255423,0.27566962,0.218284027
SRN2_3,1,0.235439744,0.289699636,0.308172352,0.230045946,0.275364686,0.197367153,0.275209237,0.218022457
SRN2_3,1,0.238900944,0.290882901,0.308172352,0.230045946,0.276533414,0.197013279,0.274979497,0.219068736
SRN2_3,1,0.23787633,0.290586393,0.308172352,0.229657985,0.278889472,0.199149066,0.275900265,0.219592688
SRN2_3,1,0.237672018,0.290290417,0.308432566,0.229657985,0.273507245,0.198791011,0.275439338,0.218545597
SRN2_3,1,0.236045867,0.289699636,0.307393453,0.229657985,0.27420193,0.195781385,0.274979497,0.218022457
SRN2_3,1,0.236654076,0.289699636,0.3063588,0.229657985,0.280315017,0.197367153,0.275209237,0.217499318
SRN2_3,1,0.234835427,0.289699636,0.305843218,0.228883891,0.273507245,0.196308116,0.274979497,0.216717045
SRN2_3,1,0.234433754,0.290290417,0.306100912,0.230628617,0.271207158,0.19683664,0.274520381,0.21463586
SRN2_3,1,0.234433754,0.290586393,0.3063588,0.230628617,0.269838437,0.197190116,0.274749758,0.215674828
SRN2_3,1,0.234233195,0.290882901,0.306617075,0.231018039,0.271207158,0.197013279,0.274979497,0.215935585
SRN2_3,1,0.236045867,0.291774977,0.306100912,0.229851965,0.270750008,0.1966602,0.274062351,0.215935585
SRN2_3,1,0.235238073,0.292073187,0.305843218,0.230045946,0.278652791,0.197721824,0.274979497,0.216717045
SRN2_3,1,0.235439744,0.291774977,0.3063588,0.230240291,0.272354215,0.198433753,0.27566962,0.21723856
SRN2_3,1,0.23787633,0.293872128,0.306617075,0.231018039,0.272814779,0.201862636,0.275900265,0.21619553
SRN2_3,1,0.236451154,0.293571152,0.307134402,0.232383937,0.278416281,0.199328491,0.276824652,0.217499318
SRN2_3,1,0.235238073,0.293270708,0.307134402,0.232970992,0.27960105,0.199149066,0.275900265,0.21723856
SRN2_3,1,0.235641553,0.29417353,0.306875739,0.232579379,0.278416281,0.201497914,0.277056383,0.218284027
SRN2_3,1,0.235238073,0.296296108,0.307393453,0.233363336,0.273507245,0.203883981,0.278218476,0.218022457
SRN2_3,1,0.235439744,0.296601233,0.308172352,0.234542926,0.275597954,0.203514482,0.279855435,0.217499318
SRN2_3,1,0.235439744,0.297826096,0.308172352,0.235331998,0.281270443,0.20537123,0.28103183,0.218022457
SRN2_3,1,0.237060613,0.298749664,0.309475751,0.235727265,0.287089001,0.203883981,0.282926409,0.21985507
SRN2_3,1,0.23787633,0.300609566,0.309737323,0.236717624,0.286843618,0.203330081,0.284836738,0.223012591
SRN2_3,1,0.237060613,0.301545901,0.310785937,0.236123262,0.282711175,0.204998149,0.285316855,0.222221383
SRN2_3,1,0.23808078,0.30343155,0.31210291,0.237512541,0.290054934,0.209153988,0.286521311,0.224333437
SRN2_3,1,0.23808078,0.30438097,0.311311989,0.23791073,0.288567275,0.209345554,0.287004686,0.22406943
SRN2_3,1,0.237467985,0.305016329,0.311839011,0.237512541,0.288320185,0.211080794,0.289437496,0.225127894
SRN2_3,1,0.23787633,0.304698437,0.312631677,0.236916353,0.283676839,0.209537418,0.28846133,0.225127894
SRN2_3,1,0.23808078,0.305653708,0.312896545,0.236916353,0.291302158,0.210307165,0.289437496,0.224598256
SRN2_3,1,0.23726423,0.306293003,0.312631677,0.237115082,0.289558024,0.208009368,0.289193092,0.225658344
SRN2_3,1,0.236045867,0.305016329,0.311311989,0.236916353,0.286353533,0.207629719,0.288218013,0.223540604
SRN2_3,1,0.234032775,0.304064036,0.311311989,0.23651926,0.28391881,0.208009368,0.288218013,0.223012591
SRN2_3,1,0.234835427,0.30438097,0.311311989,0.236916353,0.283435039,0.210500224,0.287731922,0.22406943
SRN2_3,1,0.234433754,0.304064036,0.310523396,0.237313811,0.282711175,0.208580583,0.287246917,0.223012591
SRN2_3,1,0.232835261,0.303747527,0.308953577,0.237115082,0.28391881,0.207819394,0.287489329,0.221168605
SRN2_3,1,0.232437896,0.303747527,0.309214567,0.236717624,0.287089001,0.207440243,0.288218013,0.220117452
SRN2_3,1,0.232239422,0.304064036,0.308692975,0.237313811,0.287089001,0.206308262,0.287489329,0.222221383
SRN2_3,1,0.234032775,0.304064036,0.309214567,0.237711635,0.283676839,0.207629719,0.288218013,0.221958188
SRN2_3,1,0.234634451,0.303747527,0.309214567,0.238309284,0.282711175,0.208009368,0.286762818,0.222484577
SRN2_3,1,0.233832634,0.30343155,0.307652892,0.238708569,0.28930991,0.208199541,0.286762818,0.220642216
SRN2_3,1,0.234634451,0.30343155,0.306875739,0.23910822,0.290802347,0.211469001,0.289193092,0.219592688
SRN2_3,1,0.235238073,0.304698437,0.307912525,0.238708569,0.296103519,0.208771453,0.28894887,0.220379834
SRN2_3,1,0.23503668,0.30438097,0.307912525,0.238908395,0.286353533,0.209729482,0.290172154,0.21985507
SRN2_3,1,0.235641553,0.305016329,0.306875739,0.240511745,0.287580792,0.208199541,0.28894887,0.21985507
SRN2_3,1,0.236045867,0.305334753,0.308172352,0.240109903,0.292304681,0.211080794,0.290663314,0.220379834
SRN2_3,1,0.236857136,0.307255723,0.308953577,0.240109903,0.291802822,0.208962621,0.28968208,0.220905411
SRN2_3,1,0.23726423,0.307900018,0.309475751,0.241115239,0.284161122,0.210307165,0.290909166,0.220379834
SRN3_1,1,0.150101202,0.172702282,0.278231362,0.244839035,0.173932752,0.171886479,0.174811485,0.254014511
SRN3_1,1,0.150532251,0.168513829,0.278960298,0.241918462,0.168349636,0.183130115,0.174147519,0.253146799
SRN3_1,1,0.148112392,0.164598279,0.273166088,0.235237581,0.165499361,0.170219518,0.17398209,0.252279087
SRN3_1,1,0.147271299,0.165746145,0.274847124,0.233736006,0.163586045,0.165672289,0.172830234,0.252568324
SRN3_1,1,0.147550918,0.164884342,0.274125745,0.235802877,0.163148663,0.170717194,0.172339796,0.253725274
SRN3_1,1,0.145197517,0.164170529,0.274606329,0.236937879,0.159280792,0.167114919,0.171041484,0.249686342
SRN3_1,1,0.144787664,0.16617927,0.274366037,0.230207501,0.158999067,0.167761849,0.168327276,0.248824692
SRN3_1,1,0.142628528,0.164884342,0.277019323,0.232058006,0.158018269,0.16759977,0.166136651,0.244535492
SRN3_1,1,0.144108086,0.166904296,0.27726163,0.238078272,0.160556559,0.175463729,0.164595895,0.243113552
SRN3_1,1,0.141433506,0.167195456,0.278474172,0.230392012,0.159987912,0.180401805,0.163529079,0.235214947
SRN3_1,1,0.139991613,0.165170961,0.278231362,0.225462397,0.158577779,0.177555992,0.163074712,0.234935235
SRN3_1,1,0.142361741,0.163319105,0.27726163,0.226367557,0.157600333,0.176854573,0.167227014,0.240280065
SRN3_1,1,0.143029955,0.164312958,0.277503433,0.234110665,0.158437629,0.170054111,0.164137553,0.23943227
SRN3_1,1,0.144651365,0.168072919,0.277746244,0.234673265,0.15984617,0.163932746,0.164290084,0.245105307
SRN3_1,1,0.143837468,0.167195456,0.278231362,0.231872514,0.154579145,0.159618861,0.163377449,0.242545469
SRN3_1,1,0.144651365,0.169845638,0.276535717,0.230023235,0.15649288,0.165672289,0.163225968,0.245961761
SRN3_1,1,0.14629844,0.172550401,0.277503433,0.228737291,0.155532199,0.173067203,0.164595895,0.248250547
SRN3_1,1,0.143837468,0.171491959,0.278960298,0.230392012,0.154850644,0.162218714,0.166914454,0.25083723
SRN3_1,1,0.145060708,0.165027605,0.276052614,0.235425768,0.157045349,0.166311247,0.165517979,0.254594718
SRN3_1,1,0.142495039,0.163886041,0.2729263,0.229471171,0.155668996,0.165195272,0.164442915,0.247677268
SRN3_1,1,0.141962932,0.159831584,0.270538997,0.224740769,0.155259108,0.167437968,0.163225968,0.246533308
SRN3_1,1,0.13742122,0.160383138,0.270062947,0.224200957,0.152562226,0.164720196,0.16582694,0.251990715
SRN3_1,1,0.138569831,0.158191101,0.270538997,0.224560668,0.151368353,0.162218714,0.167227014,0.252857561
SRN3_1,1,0.140382825,0.156840202,0.269587905,0.22366237,0.145074345,0.156046257,0.168011941,0.246247535
SRN3_1,1,0.139472274,0.156974662,0.268876096,0.226548883,0.149535003,0.15415732,0.162471637,0.243397594
